분류,메뉴코드,바코드번호,관리메뉴명,메뉴명_한국어,메뉴명_영어,메뉴명_일본어,메뉴명_중국어,메뉴설명_한국어,메뉴설명_영어,메뉴설명_일본어,메뉴설명_중국어,판매가격,포장가격,아이콘표시,판매시작시간,판매종료시간,판매갯수제한,판매여부,성인인증여부,과세여부,표시시작일자,표시종료일자,판매불가요일,연동코드,매입처,야간가격
젤리,B0001061,4895138306089 ,스트라이킹 버라이어티,스트라이킹 버라이어티,,,,,,,,9600,,없음,0,0,0,Y,N,Y,20211120,99991231,1111111,,,
상품,B0001062,8801062869121 ,쫀득쫀득 찰떡아이스 초코,쫀득쫀득 찰떡아이스 초코,,,,,,,,1000,,없음,0,0,0,Y,N,Y,20211120,99991231,1111111,,,
롯데과자,B0001063,8801062870448 ,제크,제크,,,,,,,,1700,,없음,0,0,0,Y,N,Y,20211208,99991231,1111111,,,
롯데과자,B0001064,8801062870400 ,하비스트,하비스트,,,,,,,,1700,,없음,0,0,0,Y,N,Y,20211208,99991231,1111111,,,
롯데과자,B0001065,8801062870509 ,롯데샌드 파인애플,롯데샌드 파인애플,,,,,,,,1700,,없음,0,0,0,Y,N,Y,20211208,99991231,1111111,,,
상품,B0001066,8801206002537 ,쑥이랑떡이랑,쑥이랑떡이랑,,,,,,,,1000,,없음,0,0,0,Y,N,Y,20211220,99991231,1111111,,,
상품,B0001067,8809713221465 ,초코마루샌드,초코마루샌드,,,,,,,,1000,,없음,0,0,0,Y,N,Y,20211220,99991231,1111111,,,
젤리,B0001068,6921823510016 ,재미있는 줄넘기 젤리,재미있는 줄넘기 젤리,,,,,,,,600,,없음,0,0,0,Y,N,Y,20220107,99991231,1111111,,,
젤리,B0001069,6922379177623 ,드래곤 눈알모양젤리 ,드래곤 눈알모양젤리 ,,,,,,,,500,,없음,0,0,0,Y,N,Y,20220107,99991231,1111111,,,
젤리,B0001070,8809248771794 ,초코퐁듀 머쉬멜로우,초코퐁듀 머쉬멜로우,,,,,,,,600,,없음,0,0,0,Y,N,Y,20220107,99991231,1111111,,,
젤리,B0001071,8809648260645 ,스위트건 토이캔디,스위트건 토이캔디,,,,,,,,1600,,없음,0,0,0,Y,N,Y,20220107,99991231,1111111,,,
상품,B0001072,8809402811519 ,달곰팡스타,달곰팡스타,,,,,,,,300,,없음,0,0,0,Y,N,Y,20220107,99991231,1111111,,,
젤리,B0001073,8801117268206 ,오리온 왕고래밥 56g,오리온 왕고래밥 56g,,,,,,,,1500,,없음,0,0,0,Y,N,Y,20220107,99991231,1111111,,,
젤리,B0001074,8801133001108 ,머거본 믹스너트,머거본 믹스너트,,,,,,,,1000,,없음,0,0,0,Y,N,Y,20220107,99991231,1111111,,,
젤리,B0001075,8809214407948 ,마카다미아 쇼콜라 초콜릿,마카다미아 쇼콜라 초콜릿,,,,,,,,500,,없음,0,0,0,Y,N,Y,20220107,99991231,1111111,,,
젤리,B0001076,8801906165068 ,코스모스 짱이야,코스모스 짱이야,,,,,,,,400,,없음,0,0,0,Y,N,Y,20220107,99991231,1111111,,,
젤리,B0001077,8809673970045 ,뽀로로츄로스 초코크림,뽀로로츄로스 초코크림,,,,,,,,400,,없음,0,0,0,Y,N,Y,20220107,99991231,1111111,,,
젤리,B0001078,8809355828398 ,비벼먹는 파스타젤리,비벼먹는 파스타젤리,,,,,,,,2200,,없음,0,0,0,Y,N,Y,20220107,99991231,1111111,,,
젤리,B0001079,8809633160288 ,BBQ 바베큐용 마시멜로우,BBQ 바베큐용 마시멜로우,,,,,,,,700,,없음,0,0,0,Y,N,Y,20220107,99991231,1111111,,,
젤리,B0001080,8426617002473 ,하리보 피코발라 100g,하리보 피코발라 100g,,,,,,,,1500,,없음,0,0,0,Y,N,Y,20220107,99991231,1111111,,,
젤리,B0001081,9556437014000 ,미성 트로피칼바,미성 트로피칼바,,,,,,,,1500,,없음,0,0,0,Y,N,Y,20220107,99991231,1111111,,,
젤리,B0001082,6935875216451 ,쥬시 피치젤리,쥬시 피치젤리,,,,,,,,700,,없음,0,0,0,Y,N,Y,20220107,99991231,1111111,,,
젤리,B0001083,8809072500423 ,츄파츕스 젤리사워벨트,츄파츕스 젤리사워벨트,,,,,,,,900,,없음,0,0,0,Y,N,Y,20220107,99991231,1111111,,,
젤리,B0001084,8809042198988 ,아구아구 아귀포,아구아구 아귀포,,,,,,,,3000,,없음,0,0,0,Y,N,Y,20220107,99991231,1111111,,,
젤리,B0001085,8809788010131 ,브레드 이발소 초코냠냠,브레드 이발소 초코냠냠,,,,,,,,1800,,없음,0,0,0,Y,N,Y,20220107,99991231,1111111,,,
젤리,B0001086,8809248772227 ,루와 버블껌 소다맛,루와 버블껌 소다맛,,,,,,,,400,,없음,0,0,0,Y,N,Y,20220107,99991231,1111111,,,
젤리,B0001087,8886015427139 ,팀탐 초콜릿 바닐라향 81g,팀탐 초콜릿 바닐라향 81g,,,,,,,,1600,,없음,0,0,0,Y,N,Y,20220107,99991231,1111111,,,
젤리,B0001088,8809146202314 ,신비금비 마이크 젤리,신비금비 마이크 젤리,,,,,,,,1800,,없음,0,0,0,Y,N,Y,20220107,99991231,1111111,,,
젤리,B0001089,8802896002807 ,빼빼어포 매운맛,빼빼어포 매운맛,,,,,,,,700,,없음,0,0,0,Y,N,Y,20220107,99991231,1111111,,,
젤리,B0001090,8809554540107 ,이카소멘 25g,이카소멘 25g,,,,,,,,1300,,없음,0,0,0,Y,N,Y,20220107,99991231,1111111,,,
젤리,B0001091,8809554540121 ,이카소면18g,이카소면18g,,,,,,,,1500,,없음,0,0,0,Y,N,Y,20220107,99991231,1111111,,,
젤리,B0001092,8809306000118 ,달고나게임,달고나게임,,,,,,,,3000,,없음,0,0,0,Y,N,Y,20220114,99991231,1111111,,,
롯데과자,B0001093,8801062870486 ,롯샌 화이트 크림 깐느,롯샌 화이트 크림 깐느,,,,,,,,1700,,없음,0,0,0,Y,N,Y,20220125,99991231,1111111,,,
롯데과자,B0001094,8801062894116 ,구미구미 딸기,구미구미 딸기,,,,,,,,1000,,없음,0,0,0,Y,N,Y,20220125,99991231,1111111,,,
롯데과자,B0001095,8801062871131 ,씨리얼,씨리얼,,,,,,,,1000,,없음,0,0,0,Y,N,Y,20220125,99991231,1111111,,,
롯데과자,B0001096,8801062873418 ,마가렛뜨,마가렛뜨,,,,,,,,3000,,없음,0,0,0,Y,N,Y,20220130,99991231,1111111,,,
상품,B0001097,8809713220499 ,체리마루,체리마루,,,,,,,,4500,,없음,0,0,0,Y,N,Y,20220206,99991231,1111111,,,
젤리,B0001098,6952581463931 ,빅와다닥,빅와다닥,,,,,,,,600,,없음,0,0,0,Y,N,Y,20220219,99991231,1111111,,,
젤리,B0001099,8809788010148 ,에그머니나 반숙이네,에그머니나 반숙이네,,,,,,,,1500,,없음,0,0,0,Y,N,Y,20220219,99991231,1111111,,,
젤리,B0001100,8809047966407 ,응가 달고나,응가 달고나,,,,,,,,600,,없음,0,0,0,Y,N,Y,20220219,99991231,1111111,,,
젤리,B0001101,6942797402350 ,바나나 스프레이,바나나 스프레이,,,,,,,,500,,없음,0,0,0,Y,N,Y,20220219,99991231,1111111,,,
젤리,B0001102,8809027557700 ,씨네마 팝콘,씨네마 팝콘,,,,,,,,1000,,없음,0,0,0,Y,N,Y,20220219,99991231,1111111,,,
젤리,B0001103,8802534888978 ,신비짜먹는튜브껌,신비짜먹는튜브껌,,,,,,,,1500,,없음,0,0,0,Y,N,Y,20220219,99991231,1111111,,,
젤리,B0001104,8802896000780 ,한진호박꿀맛나,한진호박꿀맛나,,,,,,,,1000,,없음,0,0,0,Y,N,Y,20220219,99991231,1111111,,,
젤리,B0001105,8801906162043 ,코스모스 왕소라,코스모스 왕소라,,,,,,,,400,,없음,0,0,0,Y,N,Y,20220219,99991231,1111111,,,
젤리,B0001106,9556995200327 ,화이트 캐슬 버터쿠키,화이트 캐슬 버터쿠키,,,,,,,,5400,,없음,0,0,0,Y,N,Y,20220219,99991231,1111111,,,
젤리,B0001107,8809399461803 ,푸푸 머쉬멜로우,푸푸 머쉬멜로우,,,,,,,,300,,없음,0,0,0,Y,N,Y,20220219,99991231,1111111,,,
젤리,B0001108,8691066559032 ,웨이퍼 마스터큐브 헤이즐넛,웨이퍼 마스터큐브 헤이즐넛,,,,,,,,800,,없음,0,0,0,Y,N,Y,20220219,99991231,1111111,,,
젤리,B0001109,8809027558936 ,커널스 씨네마팝콘 카라멜,커널스 씨네마팝콘 카라멜,,,,,,,,2000,,없음,0,0,0,Y,N,Y,20220219,99991231,1111111,,,
젤리,B0001110,9555115904671 ,이타리 와플 초콜릿,이타리 와플 초콜릿,,,,,,,,1000,,없음,0,0,0,Y,N,Y,20220219,99991231,1111111,,,
젤리,B0001111,9556291801419 ,티타와 블루베리잼,티타와 블루베리잼,,,,,,,,700,,없음,0,0,0,Y,N,Y,20220219,99991231,1111111,,,
젤리,B0001112,9331275002491 ,레돈도 쿠키앤크림,레돈도 쿠키앤크림,,,,,,,,1500,,없음,0,0,0,Y,N,Y,20220219,99991231,1111111,,,
젤리,B0001113,9331275008288 ,레돈도 초콜릿,레돈도 초콜릿,,,,,,,,1500,,없음,0,0,0,Y,N,Y,20220219,99991231,1111111,,,
젤리,B0001114,8809256677033 ,오트밀 미니바이트 40g,오트밀 미니바이트 40g,,,,,,,,900,,없음,0,0,0,Y,N,Y,20220219,99991231,1111111,,,
젤리,B0001115,9555030108550 ,에스더버니 구미,에스더버니 구미,,,,,,,,1000,,없음,0,0,0,Y,N,Y,20220219,99991231,1111111,,,
상품,B0001116,8809713221458 ,젤루조아 사과,젤루조아 사과,,,,,,,,600,,없음,0,0,0,Y,N,Y,20220303,99991231,1111111,,,
롯데과자,B0001117,8801062883431 ,크런키 카쿠볼,크런키 카쿠볼,,,,,,,,1500,,없음,0,0,0,Y,N,Y,20220310,99991231,1111111,,,
롯데과자,B0001118,8801062874125 ,크런키 초코바,크런키 초코바,,,,,,,,1000,,없음,0,0,0,Y,N,Y,20220310,99991231,1111111,,,
롯데과자,B0001119,8801062878529 ,크런키 더블크런치바 쿠앤크,크런키 더블크런치바 쿠앤크,,,,,,,,1000,,없음,0,0,0,Y,N,Y,20220310,99991231,1111111,,,
롯데과자,B0001120,8801062640782 ,크런키 더블크런치바,크런키 더블크런치바,,,,,,,,1000,,없음,0,0,0,Y,N,Y,20220310,99991231,1111111,,,
상품,B0001121,8801062868179 ,쫀득찰떡 찰떡아이스,쫀득찰떡 찰떡아이스,,,,,,,,5500,,없음,0,0,0,Y,N,Y,20220316,99991231,1111111,,,
상품,B0001122,8801062867400 ,통팥가득 앙꼬바,통팥가득 앙꼬바,,,,,,,,600,,없음,0,0,0,Y,N,Y,20220316,99991231,1111111,,,
상품,B0001123,8801062867523 ,쫀득 인절미 찰떡이이스,쫀득 인절미 찰떡이이스,,,,,,,,5500,,없음,0,0,0,Y,N,Y,20220414,99991231,1111111,,,
상품,B0001124,8801062867769 ,메가톤 달고나라떼,메가톤 달고나라떼,,,,,,,,500,,없음,0,0,0,Y,N,Y,20220414,99991231,1111111,,,
상품,B0001125,8801062867394 ,와일드바디 타이거,와일드바디 타이거,,,,,,,,500,,없음,0,0,0,Y,N,Y,20220414,99991231,1111111,,,
젤리,B0001126,8809402810918 ,톡젤리 복숭아맛,톡젤리 복숭아맛,,,,,,,,1400,,없음,0,0,0,Y,N,Y,20220420,99991231,1111111,,,
젤리,B0001127,8809527080111 ,유산균 시크릿쥬쥬 딸기쮸,유산균 시크릿쥬쥬 딸기쮸,,,,,,,,400,,없음,0,0,0,Y,N,Y,20220420,99991231,1111111,,,
젤리,B0001128,8809027556796 ,커널스 씨네마 팝콘 카라멜앤버터,커널스 씨네마 팝콘 카라멜앤버터,,,,,,,,1400,,없음,0,0,0,Y,N,Y,20220420,99991231,1111111,,,
젤리,B0001129,8809527080104 ,유산균 시크릿 쥬쥬 딸기쮸,유산균 시크릿 쥬쥬 딸기쮸,,,,,,,,400,,없음,0,0,0,Y,N,Y,20220420,99991231,1111111,,,
젤리,B0001130,8809396293384 ,큐디 콜라향,큐디 콜라향,,,,,,,,300,,없음,0,0,0,Y,N,Y,20220420,99991231,1111111,,,
,B0001131,20220204 ,윈윈 수박모양젤리,윈윈 수박모양젤리,,,,,,,,800,,없음,0,0,0,Y,N,Y,20220420,99991231,1111111,,,
젤리,B0001132,8809402812011 ,팡스타 스틱,팡스타 스틱,,,,,,,,400,,없음,0,0,0,Y,N,Y,20220420,99991231,1111111,,,
젤리,B0001133,8809265640356 ,꼬미볼 복숭아맛,꼬미볼 복숭아맛,,,,,,,,300,,없음,0,0,0,Y,N,Y,20220420,99991231,1111111,,,
젤리,B0001134,8809355827353 ,시크릿 쥬쥬 립스틱캔디,시크릿 쥬쥬 립스틱캔디,,,,,,,,600,,없음,0,0,0,Y,N,Y,20220420,99991231,1111111,,,
젤리,B0001135,8809632252038 ,깨비 버블젤리,깨비 버블젤리,,,,,,,,500,,없음,0,0,0,Y,N,Y,20220420,99991231,1111111,,,
젤리,B0001136,8809355827100 ,시크릿쥬쥬 왕반지모양사탕 딸기맛,시크릿쥬쥬 왕반지모양사탕 딸기맛,,,,,,,,600,,없음,0,0,0,Y,N,Y,20220420,99991231,1111111,,,
젤리,B0001137,8802863109010 ,삼호식품 철판구이 오징어,삼호식품 철판구이 오징어,,,,,,,,1600,,없음,0,0,0,Y,N,Y,20220420,99991231,1111111,,,
젤리,B0001138,8801206002759 ,서주 냥젤리,서주 냥젤리,,,,,,,,700,,없음,0,0,0,Y,N,Y,20220420,99991231,1111111,,,
젤리,B0001139,9002975377218 ,하리보 웜즈 젤리,하리보 웜즈 젤리,,,,,,,,2000,,없음,0,0,0,Y,N,Y,20220420,99991231,1111111,,,
젤리,B0001140,8809402814831 ,피자모양 구미젤리,피자모양 구미젤리,,,,,,,,800,,없음,0,0,0,Y,N,Y,20220420,99991231,1111111,,,
젤리,B0001141,8809571511296 ,아리랑후드 초코맛 통칩,아리랑후드 초코맛 통칩,,,,,,,,1500,,없음,0,0,0,Y,N,Y,20220420,99991231,1111111,,,
,B0001142,4100250052425 ,히츨러 히치스 머메이드 수수깡젤리,히츨러 히치스 머메이드 수수깡젤리,,,,,,,,900,,없음,0,0,0,Y,N,Y,20220420,99991231,1111111,,,
젤리,B0001143,8801206002766 ,서주 고슴도치젤리,서주 고슴도치젤리,,,,,,,,900,,없음,0,0,0,Y,N,Y,20220420,99991231,1111111,,,
,B0001144,8804874549533 ,지도표 성경김부각,지도표 성경김부각,,,,,,,,900,,없음,0,0,0,Y,N,Y,20220420,99991231,1111111,,,
젤리,B0001145,9557240214052 ,피시스낵 바베큐앤스파이스,피시스낵 바베큐앤스파이스,,,,,,,,300,,없음,0,0,0,Y,N,Y,20220420,99991231,1111111,,,
젤리,B0001146,8801206002773 ,서주 개골개골 개골이 캔디,서주 개골개골 개골이 캔디,,,,,,,,700,,없음,0,0,0,Y,N,Y,20220420,99991231,1111111,,,
상품,B0001147,8801062623495 ,설레임,설레임,,,,,,,,1000,,없음,0,0,0,Y,N,Y,20220420,99991231,1111111,,,
상품,B0001148,8801118257315 ,구구 쏠티 카라멜,구구 쏠티 카라멜,,,,,,,,1000,,없음,0,0,0,Y,N,Y,20220504,99991231,1111111,,,
상품,B0001149,8809713221519 ,부라보 딸기 ,부라보 딸기 ,,,,,,,,1000,,없음,0,0,0,Y,N,Y,20220504,99991231,1111111,,,
상품,B0001150,8809713221557 ,쌍쌍바 바닐라,쌍쌍바 바닐라,,,,,,,,500,,없음,0,0,0,Y,N,Y,20220504,99991231,1111111,,,
롯데과자,B0001151,8801062880096 ,롤리팝 아이스,롤리팝 아이스,,,,,,,,200,,없음,0,0,0,Y,N,Y,20220527,99991231,1111111,,,
상품,B0001152,8801062872893 ,설레임 쿠키앤크림,설레임 쿠키앤크림,,,,,,,,1000,,없음,0,0,0,Y,N,Y,20220531,99991231,1111111,,,
젤리,B0001153,9648260645 ,스위트건,스위트건,,,,,,,,1800,,없음,0,0,0,Y,N,Y,20220615,99991231,1111111,,,
젤리,B0001154,18809256673117 ,짱구 빈모양젤리 12개입,짱구 빈모양젤리 12개입,,,,,,,,8000,,없음,0,0,0,Y,N,Y,20220618,99991231,1111111,,,
